sentence	is_variable	variable	research_data	doc_id	uuid	lang
Diesem Argument folgend sind die nationalen Unterschiede in der Lebenszufriedenheit dann auf eine unterschiedliche Verteilung dieser Persönlichkeitsmerkmale zurückzuführen.	1	exploredata-ZA2459_Varv19;exploredata-ZA2637_Varisocntry	ZA2637;ZA2459	21312	b62d8eec-55ab-415d-807f-031edc6616f9	de
To reach accurate figures one needs to take into consideration the number of undocumented labor migrants (working without permits or illegal workers) in Israel whose number has dramatically increased in recent years.	0			19926	9ccb1305-9b17-45b5-8975-cc12b3989854	en
Obviously, opinion changes in the electorate between the end of fieldwork and the election could produce seemingly erroneous results.	1	exploredata-ZA4600_VarV534	ZA4600	39802	cf7521eb-2d7c-408b-8d61-99c4ee3040b5	en
Und auch innerhalb Österreichs gibt es nur wenige signifikante Einflüsse, wenngleich sich deren Richtung mit den allgemeinen Trends deckt.	1	exploredata-ZA5500_Varv17;unk	ZA5500;ZA5800	51971	cdf27519-f18a-4c26-9132-28404c31bbca	de
Table 5 shows the share of each energy in the EU.	0			61806	9e749b8a-fa50-4f4f-993f-8d0af25213d4	en
A questionnaire containing attitudes and beliefs toward immigrants and labor migrants was modelled after instruments developed in the following studies: Eurobarometer Survey (Western Europe), the General Survey of the Social Sciences – ALLBUS – (Germany), and the survey organized by the Canadian Institute for Public Opinion.	0			19926	7848bbfa-786d-4ee7-bc40-552c5d295e04	en
Der Hauptvorteil der generalisierten ordinalen logistischen Regression gegenüber der ordinalen logistischen Regression ist, dass nicht angenommen werden muss, dass der Einfluss eines Prädiktors auf alle Stufen gleich ist (proportional-odds-oder parallel- lines-Annahme).	0			34546	703dc4c0-fd4f-471b-89ad-a3d772a5dc82	de
Deutschland ist neben Malta das einzige Land, in dem die Arbeitsplatzverlustrate gesunken ist.	0			37769	8eac2c9b-ad8f-46db-ab3b-91ec7392b6d1	de
The attitudes towards different types of immigrants vary according to ethnicity.	0			19926	2583dc9b-ba44-4fbc-83cb-78285de50006	en
This model was mainly applied to compute the proportion of variance in dependent variables (for example, in our model, the level of acceptance of nuclear energy) that exists among second-level units (for example, in our model, the countries) [44].	0			61806	3cdf2f83-81d2-4672-bfa8-557655b0257b	en
Deshalb wurde mit der dritten Frage untersucht, ob soziale Netzwerke am Wohnort Arbeitslose an der Ausbildung von Migrationsabsichten und am tatsächlichen Wegzug hindern.	1	exploredata-ZA4600_VarV669;unk;exploredata-ZA4600_VarV219	ZA4600	34546	377e5c34-f27e-41ea-a889-0e4d274a8fb9	de
After presenting the Israeli case (Section II), the theoretical background (Section III), and the methodology (Section IV) we proceed to the data analysis (Section V).	0			19926	ecbbff4d-79c9-4ce9-bb9d-1e3e6e9cfbbb	en
In den vier vorgegebenen Lebensbereichen, Familie, Arbeit, in der Nachbarschaft und im Freundes- und Bekanntenkreis sind die Häufigkeiten von persönlichen Kontakten im Zeitverlauf erheblich angestiegen.	1	exploredata-ZA5250_Varmc03;exploredata-ZA5250_Varmc01;exploredata-ZA5250_Varmc02;exploredata-ZA5250_Varmc04	ZA5250	51380	cdff6c4b-3da0-4d85-98e8-7e05ddfd4a80	de
These changes in perceptions may not be entirely informed by people’s first-hand experiences of the changes precipitated by the policy choices on the healthcare systems, but may be reflective of the general mood precipitated nationally by these policies, essentially highlighting the role of factors ‘external’ to the health systems.	1	exploredata-ZA5852_Varqa2_2	ZA5852	61604	6fc20833-97e2-44f7-8ad5-345ca7ddfd3d	en
This finding was consistent in all sub-samples.	0			55534	7f7a0f34-f829-4e1d-9c63-c414523ad822	en
The stronger influence of negative news does not mean that positive news has no effect, “but overall, negative arguments win the day” (De Vreese et al., 2011, p.194).	0			55534	cb27cc54-338a-4ac6-861a-1791a332dece	en
Somewhat surprising are the findings regarding perception of competition over social resources among Israeli Arabs.	0			19926	09963813-1d4f-4818-9ca2-4e6d50590396	en
Wenn der Survey Teil der ALLBUS- oder Wohlfahrtssurvey-Serie ist, dann ist die Wahrscheinlichkeit größer, dass Postmaterialisten befragt werden, als bei Eurobarometer-Surveys.	1	exploredata-ZA4460_Varq532a	ZA4460	12715	d3edae37-6592-42e0-be32-b5ca49891c9f	de
Wie ist Ihre Meinung: Sollten die Sozialleistungen in Zukunft gekürzt werden oder sollte es so bleiben, wie es ist, oder sollte man die Sozialleistungen ausweiten?	1	exploredata-ZA3762_VarV171	ZA3762	21091	8f342c19-5bd7-467f-874e-b0710747d555	de
Das heißt, auch bei gleichem Einkommen und Bildungsabschluss bewerten Personen, die sich der Mittel- oder der oberen Mittel- und Oberschicht zuordnen, ihre wirtschaftliche Lage besser als diejenigen, die sich mit der Unter- und Arbeiterschicht identifizieren; sie sind zudem häufiger überzeugt, dass man in Deutschland sehr gut leben kann und dass sie einen gerechten Anteil am Wohlstand erhalten und sie haben auch ein ausgeprägteres politisches Interesse.	0			21642	2a68d451-d8a4-4931-9109-4748a8a5f1c9	de
We show that about two-thirds of employees in western Germany and one-third of employees in eastern Germany have never been members of a trade union.	1	exploredata-ZA3700_VarV519;exploredata-ZA3700_VarV3	ZA3700	35933	b98c7d8d-a592-4712-b34b-a4b048122ac4	en
Interessanterweise werden Arbeitslose, deren gesamte Familie am Wohnort lebt, nicht stärker vom Wegzug abgehalten als andere Gruppen, auf die dies zutrifft.	1	exploredata-ZA4600_VarV501;exploredata-ZA4600_VarV219	ZA4600	34546	9070f135-4246-4e50-aaa8-41edfa9bdc1f	de
Diese Studien orientieren sich theoretisch an dem in der American Sociological Review erschienenen Beitrag von Quillian (1995), der der These zum Einfluss der Größe der zugewanderten Minderheit für die Entstehung von Vorurteilen in wissenschaftlichen Analysen zu neuer Prominenz verholfen hat.	1	exploredata-ZA3296_Varv305;unk	ZA3296	20515	7b05cd9a-56b5-40d7-8d87-86140c7975fe	de
In beiden Landesteilen nannten dabei Personen mit höherem formalem Bildungsniveau (Fachhochschulreife oder höher) mehr Gruppen (im Durchschnitt 2, 9 (West) bzw. 2, 4 (Ost)) als Personen mit niedrigerem Schulabschluss und ältere Befragte ab 60 Jahren weniger (im Durchschnitt 2, 4 (West) bzw. 2, 0 (Ost)) als jüngere.	1	exploredata-ZA5254_Varanswer;exploredata-ZA5254_Vareastwest;exploredata-ZA5254_Varage;unk;exploredata-ZA5254_Varcode_9;exploredata-ZA5254_Varregion_9	ZA5254	61162	27d4b6e2-3d39-44a1-a4ff-422b2b7fa462	de
The variables employed are listed and grouped in Table 2 according to their variation over an employee’s working life.	0			35933	e31d0289-a7f8-4f9e-abde-7b82077270a4	en
ODA is a long way off from the vision set for OECD DAC members, which specified a commitment of 0.7% of their respective gross national incomes (GNI).	0			61598	8100b785-342d-4545-ba0a-cf2b3b38ec88	en
Danach gehen wir auf die identifizierten Valenzwerte der Parteien und Kanzlerkandidaten ein.	0			56981	a51d176a-5a15-4b06-b526-592fb6391010	de
Im Gegensatz zum listenweisen Fallausschluss wird mit einer multiplen Imputation die durch die beobachteten Daten erklärbare Verzerrung durch fehlende Werte beseitigt.	0			20515	67cee3b5-4164-4cfa-adba-4b1091ea1636	de
Effekte der Survey-Serie konnten hingegen ausgemacht werden.	1	exploredata-ZA4460_Varq532a;exploredata-ZA4460_VarQ535b_12	ZA4460	12715	cc066804-c744-41a4-ba47-72cf5c20b322	de
Ganz überraschend waren die Erfolge bei Betrachtung der Ergebnisse der vorangegangenen Wahlen und vor allem der Entwicklung der sogenannten Sonntagsfrage zur Bundestagswahl (siehe Grafik 1) jedoch nicht, denn seit dem Bruch mit dem ehemaligen Parteivorsitzenden Bernd Lucke und der Hinwendung zu einer stärker rechtspopulistisch-orientierten Partei, schaffte es die AfD stetig an Sympathien unter den Wählern zu gewinnen.	0			51381	4015ef19-503c-4a37-b365-373972ff996b	de
This unsatisfactory performance of German pre-election polls becomes more apparent for the number of polls which predicts – given the naïve margin of error – all parties correctly.	0			39802	6384a97c-bcde-43b1-b9b9-398cd73f8b87	en
Although belief in God was determined with different response categories, the three surveys produce quite similar results with the only exception of Thailand.	1	exploredata-ZA4950_VarV33	ZA4950	61751	6998fa32-e038-4918-8c2c-f4b702b08d79	en
Increased exposure of arrival country citizens to these issues may be a possible factor explaining higher levels of sympathy.	0			61598	f35d63bd-580c-4637-8617-28ba0326ded2	en
Labor market consequences of labor migration can be summarized in two models: the competition and the complementarity hypothesis.	0			19926	a69202fe-c395-4bd3-bed7-74f5d3fb6f73	en
Dies impliziert, dass die Referenzgruppe von der Größe der angestammten bzw. zugewanderten Minderheit abhängt.	0			20515	335b9b83-1e12-4f15-9354-469015720351	de
Dagegen führte die Unausgeglichenheit der Wahlkampfsituation zwischen Schmidt und Strauß doch zu größeren Abweichungen (vgl. Grafik 8 zu den aufsummierten Abweichungen für alle Parteien).	0			56981	60d96802-0138-4c36-a4f6-481b9004593f	de
A legally binding framework for nuclear safety was agreed in June 2009 [46].	0			61806	c77512fe-c85b-48e5-95f9-331fc622c59c	en
Fragt man die deutsche Bevölkerung, wie hoch sie den Ausländeranteil schätzt, so zeigt sich, dass die Kenntnisse eher ungenau sind und eine Überschätzung zu beobachten ist.	0			51380	980b797a-1a93-44f0-9492-02b0bf5e000a	de
Abbildung 1 ordnet auch die Länder diesen Dimensionen zu.	0			51971	0a2c09e0-7c88-400c-8c6d-62904b1d0d95	de
The data in Figure 2 clearly contradicts this assumption.	1	exploredata-ZA4600_VarV46	ZA4600	39802	0d8bbb97-500c-4976-8203-e117d152f070	en
Sjöberg and Drottz-Sjöberg [20] empirically showed that power plant workers who had less knowledge of radiation risks perceived higher levels of risk.	1	exploredata-ZA4976_Varv135;exploredata-ZA4976_Varv105;exploredata-ZA4976_Varv88	ZA4976	61806	c3916d60-ea7b-4cbe-8eff-a74c4515123b	en
Dabei denken wir auch an die im Allgemeinen eher kritische Haltung der Bevölkerung gegenüber dem Islam.	1	unk		61162	49f6a4f8-3bde-4ad7-922c-4ab63b60b55b	de
Other indirect evidence corroborate the foregoing trends, showing that the disadvantage (e.g., African Americans) are more likely to endorse the conspiratorial belief that the system is rigged against African Americans (Crockeretal., 1999), when a standard reading of SJT would suggest otherwise.	0			73106	9ea194d0-5813-40b4-989b-491c79420a30	en
In this article, we investigated the measurement of religiousness in three cross-national comparative surveys, the ISSP, WVS, and RM.	0			61751	4884f4f7-755e-4011-8a1e-00f9dd17bd51	en
The Wald Z test for variance at the country level is statistically significant (Wald Z = 3.703, p-value < 0.01).	1	exploredata-ZA4976_Varv130	ZA4976	61806	2989680c-e2c6-4fef-a258-c8f2ddb186a4	en
While this is costly and might be opposed by employers, it may be the unions’ most promising way to combat obsolescence.	0			35933	b0922828-113b-49f2-80a1-f3a85b8c6340	en
Dennoch, die Erklärungskraft aller dieser Merkmale zusammengenommen ist auf nationaler Ebene relativ gering, und die Tatsache, daß die Nation die wichtigste Erklärungsvariable in gesamteuropäischer Betrachtung ausmachte, zeigt, daß mit den untersuchten persönlichen Merkmalen die nationalen Unterschiede in der Zufriedenheit nicht befriedigend erklärt werden können.	1	exploredata-ZA2459_Varv19	ZA2459	21312	89effe30-7322-47c8-9961-bf20ccb79a69	de
Ultimately, we find very little evidence that immigration poses a threat to the welfare state.	0			30861	84ca6d52-f99d-4d6e-bb2a-01a31fd2d1b1	en
The impact of the predictors at the individual level is like the results in Model 3.	0			61806	9a2ab55a-8be3-448e-b420-04cc66038cd4	en
Individualität und Selbstverwirklichung, die postmaterialistische Werte kennzeichnen (vgl. Inglehart 1977), traten in den Hintergrund (Dölling 1993).	0			39445	fc1dd59c-6e24-4cdc-b338-3e201c4c2823	de
Wir nehmen an, dass diese allgemeinen Wählerurteile über Politiker und Parteien sowohl vom Ansehen des Beurteilungsobjekts in der Öffentlichkeit als auch vom eigenen Standpunkt des Beurteilers abhängen.	0			56981	e68cc293-4b03-4564-8c61-46491f94d92d	de
Ob sie dies auch werden, dürfte maßgeblich vom zukünftigen Handeln der AfD und ihrem Mitwirken in der Opposition (siehe die These Naßmachers) abhängen.	0			51381	38d2f7f4-765e-485d-9862-51a9b193158b	de
Dieser Index enthält den Mittelwert der Antworten zu den folgenden fünf Aussagen: »für jemand wie mich ist es einfach zu schwierig, viel für die Umwelt zu tun«, »es gibt Wichtigeres im Leben zu tun, als die Umwelt zu schützen«, »es ist zwecklos, meinen Betrag für die Umwelt zu leisten, solang andere sich nicht genauso verhalten«, »viele Behauptungen über die Gefährdung der Umwelt sind übertrieben« und »es fällt mir schwer zu beurteilen, ob mein Lebensstil der Umwelt nützt oder schadet«.	1	exploredata-ZA5500_Varv32;exploredata-ZA5500_Varv34;exploredata-ZA5500_Varv38;exploredata-ZA5500_Varv36;exploredata-ZA5500_Varv37;exploredata-ZA5500_Varv35	ZA5500	51971	0ef0e03a-7ec1-45e1-a0b2-1c390fa272d0	de
Doch welchen Einluss haben die Wiedervereinigung oder die Trennung davor heute noch auf die Einstellungen zur Müttererwerbstätigkeit?	0			39445	7d6134cf-2714-47d1-adaa-79a2668c3978	de
However, a certain level of hostility toward Jewish immigration exists even within the Jewish population as one-third of both citizens of European-American origin and Asian-African origin support restricted entrance of „new immigrants“.	1	unk		19926	860350ec-d29c-42e1-8fe1-5a64675e3fd8	en
Similarly to other labor importing countries, Israeli official figures do not reflect the real number of labor migrants in society.	0			19926	59d0415f-e9f3-4f6b-99fa-ad8291d1ff5c	en
Cross-cultural survey researchers usually lean toward cultural universalism, assuming that the investigated social constructs can be defined and operationalized in a way that produces equivalent results for all participating countries.	0			61751	559a2d25-dcd3-4e51-a019-76abf1a4e1d6	en
Mit Ausnahme von Semyonov et al. (2006) wird nur ein Zeitpunkt betrachtet.	0			20515	0dc501c5-2cb0-47ce-814c-414df03735d2	de
The problem of equivalence continues at the level of linguistic formulations.	0			61751	7cd40b5a-8430-4d11-82c0-1f1f9e14bb26	en
Prayer, participation in religious rituals, and belief in some kind of divine power are also relevant for the East Asian religions.	1	exploredata-ZA4950_VarV59;exploredata-ZA4950_VarV33;exploredata-ZA4950_VarATTD_EXT	ZA4950	61751	6bc64344-057d-413b-967a-f0fc769150e9	en
Table 1 presents information on ‘never-membership’ available from both data sets, using weighted data.	1	exploredata-ZA3700_VarV519	ZA3700	35933	76a1c87d-8d9a-4b79-94b3-76a7685a1c28	en
In die diskrete Ereignisdatenanalyse des Migrationsverhaltens geht der Beschäftigungsstatus zeitvariabel ein.	1	exploredata-ZA4600_VarV669;exploredata-ZA4600_VarV219	ZA4600	34546	5904ed7c-907c-4f8a-b7e0-f4cb9b929d46	de
Nachdem das Niveau jahrzehntelang über dem jeweiligen EU-Durchschnitt lag, fällt es nun darunter.	0			21372	8b4c2714-bac4-4191-b3ba-88cb323c5695	de
Commonly used fit measures in CFAs are the root mean square error of approximation (RMSEA), the standardized root mean squared residual (SRMR), and the comparative fit index (CFI).	0			61751	714ec4ba-741c-4be4-9bfb-af2040147d1b	en
Dazu verwenden wir als Ausgangswerte die Skalometer der Parteien und der zwei Kanzlerkandidaten für die jeweilige Bundestagswahl.	0			56981	dc1c373e-2299-4448-a6fa-38e8f561553c	de
EU proposed Energy 2020: a strategy for competitive, sustainable, and secure energy.	0			61806	0235d25b-1e6e-427e-bab9-a82395f6baa0	en
Die statistische Erklärungskraft der betrachteten Schichtungsvariablen – Bildung, Einkommen und Klassenlage – als Determinanten der subjektiven Schichteinstufung lässt sich mit ordinalen regressionsanalytischen Verfahren näher bestimmen.	1	exploredata-ZA4600_VarV173;exploredata-ZA4600_VarV386;exploredata-ZA4600_VarV120;exploredata-ZA4600_VarV444	ZA4600	21642	fe2d21aa-8ccc-42e4-ad49-fdc4e2661b2c	de
